risk,comment
0,뱀파이어 인형 갖고싶다!
0,너무 즐거운 추억의 게임 ^^
0,굿
0,택진이형 요즘 잘나간다고 늦게 일어나는건 아니겠죠ㆍ
0,이잉 앗살라말라이쿰♡
0,일단 리니지M을 깔고 추가로 업데이트를했는데 약관동의까지했는데 더이상 넘 어가지를않네요 20대때 해오던 게임이라 다시 해보고싶어서 그러는데 이용을 어떻게해야하나요
0,다 좋아하는 컨텐츠 영웅 진데레 한개만 주랑
0,굿
0,업데이트가 안돼요
0,드럽다
0,무과금으로 10개월만에 창레드 영변뽑음ㅋ
0,꿀잼
0,재미남
0,신종철
0,멍꿀멍꿀
0,멍멍꿀꿀
0,묘하게 끌림
0,리니지야 뭐...... 과금빼고는 참 재밌는게임..
0,조아요~
0,너무재미있고 컨텐츠가 꾸준히 업데이트되서 좋습니다
0,좋아요
0,굿
0,재미 굿
0,좋아요
0,축케릭좀만들어주세욤 ㅠㅠ 이실로테 7서버 경찰
0,좋아?
0,좋아요~~
0,갑질게임에 선두주자
0,택진님 만만세
0,향수에 젖네 ~
0,우웅...
0,good
0,영웅템줘~
0,우린 개돼징
0,굿
0,굿 플레이어 나이스게임
0,굿~~~♡
0,스트레스에는이게최고네.
0,해보고싶은데 로그인을하면알수없는오류라고 뜨네요 핸드폰은 노트10플러스 입니다 해결좀 부탁드려요~^^
0,막피만 없으면 더 내미있을것같은데요
0,1빌ㄴ
0,good.
0,마법사로 플레이 했습니다. 지팡이로 적을 후드려 패기에 충격먹었습니다.
0,설치히서 게임 실행시 알수없는 오류가 생깁니다ㅜㅜ
0,완전꿀잼. 근데 템두 너무 안나오구 영변을 하나 안줘여 ㅡㅡ
0,현금유도 작살남 평생 노가다
0,리니지 최고 재미있습니다 좋은장시를같기 위하여 홧팅
0,굿
0,최고입니다
0,굿 좋은 게임 발전 대박 기원합니다
0,다 좋은데 다른게임에도 있는 시간 표시좀 해주시면 안될까요
0,진짜 돈쓰는거만 잘참으면 할만함 100정도 쓴후기
0,굿
0,재미있어요
0,리니지m을 정말 잘하고 있는 사람으로서 한마디 하자면 다크엘프 벨런스 좀 맞춰 주세요ㅠㅠ 다엘 진짜 다죽어 가는거 같아요 많은 분들이 다엘 좀 살려 달라고 많이들 요청하시는데 이글을 보시는 nc관계자분들이 계신다면 그냥 무시 하지 마시고 꼭 좀 참고 하셔서 다엘 캐릭터 좀 재밌고 알차게 즐길 수 있도록 벨런스 상향 좀 부탁드립니다 ~~!
0,재미있음
0,제인생 최고의 개임
0,겜한지 벌써3개월이지났네요ㅎ 겜할수록참으로 질리지않게 겜잘만들었다고생각하며 어제첨으로 소액결제함했네요ㅎㅎ 서서히즐기면서 겜하고있구요 직장에서든 어디든 언제든지즐길수있는 리니지M~ 오늘도 힐링하며 재미지게 즐겨볼람니다♡
0,작업장도 아닌데 계정블록 너무하시내요 잘알어보고 하세요 유저는 고통받고 있어요
0,ㄱㄷㅈ게임굿
0,프로젝트 증오의데스나이트 발동
0,재미있어요
0,매크로 좀 정리하시지..ㅡㅡ;;;
0,잘하자
0,굿
0,쵝오다
0,젬나요
0,소과금으로노력하면충분히만족하면서즐길수있어요 헤비과금러신경쓰지말구자기만의케릭을키우세요.
0,gozod
0,재미있어요
0,중독성 짱 현질 짱
0,재미는잇다
0,갓검
0,재미있음
0,dd
0,굿샷
0,이제 시작이요~~
0,할만함
0,돈빠는데는최고인게임ㅋ
0,신성기사로 클체하고 나의 오만인생 달라졌다~~ 9층 이제 ㅈ밥이여~~
0,할만해요
0,몽섬에서 축데이 줘서 감사 감사 ㅋㅋ
0,굿
0,굿굿~
0,막장게임
0,good
0,굿굿궁
0,해바
0,개돼지가 되어가네요ㅜㅜ
0,굿좋아요
0,"게임 한류의 선봉에 서 있는 인류 문화의 집대성! 리니지엠을 모르면 반세기라는 시대를 뒤쳐지게 된다. 4차 산업과 로못공학 기술, 인공지능의 도래로 부쩍 늘어난 인간의 여가 활동으로 삶을 성찰하고 채워 줄수 있는 유일의 문화적생태 활동이 바로 엔씨 소프트 사의 리니지 엠인 것이다."
0,참재미네요^^
0,최고의 게임
0,게임이 너무 잘만들었어요!! 최고의 게임
0,넘 잼나서 중독되네여
0,"20년전부터pc방첨생길때리지니겜했던 해왔던 저는 옛추억에 젖었습니다 리니지1~2게임을 핸드폰으로 할수있는 시대가오다니 nc에 발전에 대단함을느낍니다. 1997년pc방알바로 리니지게임에 빠졌던 그시절이 현모임때가생각나는군요~~계속해서캐릭아이디가바뀌고 발전하면서 나또한 결혼과함께 남편과도 리니지게임하며 그때왜 nc주식을안샀을까 하는후회와함께 타미써니,타미삼촌 으로 살았던 세월에 흐름이 남편과저도 리니지와함께 성장해온느낌입니다. 결혼12년만에 아들이태어나고 부터 못하다가 핸드폰으로 할수있어서 다시시작한답니다. 그시절 옛생각에 젖어드네요~...전체 리뷰"
0,별 다섯개 드리면 영웅 주나요? ㅋㅋ 암튼 처음엔 진짜 별로였는데 지금은 그저 이게임만 하네요 ㅎㅎㅎ
0,굿뜨
0,잼잇음
0,캐릭이 너무 저준가봐요 축복좀....
0,재미
0,최고
0,별5개 드림 뱀파좀주세요
0,리니지 재밌네요 이번 신성검사 전설 뽑았으면 좋겠습니다
0,영변좀ㅜㅜ
0,클릭하는순간과금은시작되었다
0,나도 신화좀 주세요
0,솔직히 이만한 게임 없습니다 ㅋㅋ
0,명불허전 유저 등쳐먹는게임
0,대밖
0,신섭 이실로테 나와서 하려고하는데 2일째 생성제한?? 언제열어줘요??
0,인생의 반려게임 ^^
0,재미저떠없음
0,굿
0,가금만빼면만족합니다
0,좋아요.
0,좋아요
0,재밌음
0,재미 있어
0,굿
0,현금유도이보다완벽할수없다
0,과금은 필수
0,오 멋진게임입니다
0,구우우웃
0,쵝오~♡
0,아주재미있네요
0,굿
0,낚시게임
0,굿
0,매크로 인정 안잡는건 엔씨에서 안하는거 옷하는게 아니라 안하는게 맞음 그리고 시던 텔은 원래 무작위라 그런거임 랜덤 이라 엔씨에서도 딱히 잡을생각없음 고로 패스 그리고 유저간 pvp 요청 수락 이건 그냥 싫은사람이 나가는게 답이네 이게 리니지 대표 켄텐츠인데 시르면 나가야지ㅋㅋ 답글로 못 쓰는게 안타깝네 ㅋㅋ
0,사전예약 쿠폰좀줘요 무과금은 7검4셋없이는 겜을 거이못하네ㅠ
0,굿
0,이실로테 5섭 하고십어요!!!!! 제한좀 풀어주세요
0,7비수 더시좀
0,로또복권
0,너무나 현금 사용을 유도하는 게임입니다. 도박과도 같죠.... 시작하기 전에 한번쯤 생각해 보고 시작하시길 바랍니다. 인생에 백해무익 한것 같아요.. 마치 담배와 술처럼 중독성이 심각한 게임입니다.
0,좋아요
0,지루함을 달래봅니당
0,아주잼있음
0,좋아요 ㅎ
0,게임은 진짜 잘만들긴했음 인정함
0,전설가즈아!
0,잼나게...!!
0,최고
0,하루가 어떻게 가는지 모를정도로 재밌어용~
0,굿이에요
0,잼있음
0,재밌게 하고 있습니다. ㅎ
0,너무 재밌어요~♡
0,리니지는 게임이 아니다!!
0,재미있네요~ 근데 매크로 좀 없애주시면 좋겠는데..
0,리니지만한 겜이 없다
0,개존잼
0,갓게임..리니지만한 게임은없다
0,잼잇음
0,업데이트가안되요
0,굿 입니다
0,신서버 짱
0,"옛날의 그 추억,그 재미는 없지만 나름 열심히 하고는 있소이다.."
0,꿀잠
0,굿
0,운영자님..아까전에전화와서리니지끄고전화끈고다시제접속하니템은다있는데룬이벤트한거만없어져서이리글올림니다민첩룬 ..잘쓰다가접속끈고다시접하니없어져서황당했는데..복구해주세요
0,아짱 축복을
0,재미납니다
0,좋아
0,재미있게
0,굿
0,재미있어요
0,😘
0,돈안쓰면 최하층 천민이되는 게임
0,왜 이실로테 케릭생성이 제한인가요??현시간 11월 7일 18시 43분 ㅡㅡ 왜이러나요?좀 하믄 안되나요?
0,"리니지M이란?:행복,사랑,설렘"
0,굿
0,무료라서 좋네요
0,좋아요^^
0,과금 유도만 아니면 좋다
0,좋아요
0,재밌어요
0,다시해도리니지 굿~
0,굿
0,신성검사 최고의기획입니다
0,별5개줄테니 영변 주세요.
0,굿
0,재미있어요
0,굿
0,문장하나옮기는데3시간 걸려도 아직안되네요 처리가왜케늦나요ㅜㅜ
0,탄탄한스토리
0,에휴
0,어려움
0,자꾸팅기고 접이 안되네요
0,이팩트가 있고 스트래스 해소가 됨
0,참으로 썩은 나라의 모든걸 보여주는 게임 로비를 얼마나 한건지 도박사행성게임인데 제재도 안당하니 운영도 지들마음대로 게임인지 도박인지 알수가없는게임 무과금은 배알꼴리면 지들맘대로 영정 ㅋㅋㅋ
0,무소과금은키우기힘드네ㅜㅜ나가면 죽노ㅠㅠ
0,인정하기 싫치만...
0,좋아요
0,좋아 재미나
0,누구나
0,따봉~~
0,다시한번 느낌 린m만이 살길이다..
0,돈만있으면됨
0,아하
0,잘만들었다.... 돈쓰게...
0,갓겜
0,최고게임입니다
0,"재밌는데 현질범위가..,"
0,재밌어 진짜 20년했는데도
0,개돼지 될게요
0,좋아요 겜해보셔요 ㅋㅋㅋ
0,템좀 주세요 제발
0,굿
0,굿
0,뉴비지만 할만해요!
0,존잼 핵과금ㅋ
0,신성검사로 복귀각
0,현질게임이지만 무과금도 할만함
0,갓이다
0,꿀잼
0,좋아요
0,살아잇는전설
0,명작 그이상말할수없네
0,두말할필요없어요
0,굿
0,재미있어요
0,재미있습니다
0,꿀잼
0,넘재미있습니다. 현질만줄이면
0,재미지는 게임 리.니.지
0,굿
0,아인 과금 조심
0,꾸준히 할 게임은 리니지m 뿐입니다 ㅎㅎ
0,🍓
0,재미지다 ㅋㅋ중돜성 갑
0,굿잡
0,득템좀 득템좀 쩨바알
0,굿
0,전설
0,좋아요
0,제발
0,굿
0,사랑합니다
0,굿
0,gggggggggggggggggggggggggggggggggg
0,재미는 인정
0,재미있는게임입니다 그래서별5개 드립니다 다름이아니라 진짜재미는잇는데 Pvp때문에 고민이너무큽니다...pvp가주 목적인가...사냥해서 즐기려고하는건가 이해가안갑니다..pvp좀없애주는건어렵겟져...?
0,굿
0,일반 유저들보다 메크로들이 템을 더 잘 너무하네요
0,아이탬이 너무너무 안나오네요!!!! 무과금캐릭이라 그런가 아이탬 너무먹기힘드넹
0,재미짐
0,15년째 합니다
0,굿 인내를 배움
0,현질 졸라해야 잼나는데ㅠ
0,아주좋음
0,멋저요재미나요
0,요즘 같은 대양산형 시대에 그래도 리니지m 만한게 없네요. 다른 신작 게임을 해봐야 결국 리니지m 표절 게임만 수두룩하고
0,굿
0,정말잘만든게임입니다.감사합니다
0,노노노
0,대리결제 사기당했는데.. 환불 문의가 가능할까.. 리뷰남겨봅니다
0,gdf
0,여윽시 멍꿀멍꿀~~ 좋아 재미있어~~
0,소액결제에대한 환불은 어디서 진행하나요 환불하려고합니다
0,좋아요
0,쵝5555555
0,재미있는 게임 열심히 하면 재미 없어요
0,중독성은 최고
0,폐인됐다
0,🥰
0,과금유도 정말 짱입니다 개돼지가 되게습니다
0,좋음 ㅎㅎㅎㅎ
0,"악새사리,,,,7부터옵션적용시켜주세요.. 영웅,전설무기,,옵션변경된거처럼,,,지금악새의미가없어젓어요,, 컬랙션,,,패키지가,,악새보다,,더조은대,,,,누가악새러쉬를하갯습니까,,??? 전부걍5짜리만족하고쓰고잇잔아요,,과금러말고는.. 악새는,,7부터ㅡㅡ옵션적용시켜야합니다,, 지금리니지,,악새가,,너무의미가없어젓어요,,,문양올리지누가악새사서러쉬할가요...악새7부터옵션적용..시급합니다,,그래야지,,악새지르고,,현질하고하지요....악세사리.귀걸이.반지,,인장,,전부 7부터는..옵션을적용시켜야합니다.. 반지는6너무안뜨느니깐......영웅,,전...전체 리뷰"
0,좋아윶늫아
0,최고의 게임!!
0,굿
0,감사합니다
0,Good
0,신규 캐릭터 나오나용?^^
0,굿
0,갠찮네요
0,영인 확율이 너무 낮아요
0,긋굿
0,더좋은 시간 올겁니다
0,굳
0,진정한 노가다
0,좋아요
0,추억도 좋지만 아템좀 줘라고‐-----------
0,부디 번개좀 !! 번개업! 악활업!!
0,굿
0,몰과금만 주의하시면 재미있어요 옛날 리니지 하는 그느낌
0,5구구니
0,재미있어요
0,내 인생 최고의 화제작
0,굿
0,굿굿
0,나에겐 추억겜 노가다로 돈버내 ㅋ
0,좋아여
0,뭘하든 다시 리니지...... 개돼지입니다.....
0,조아요
0,굿
0,rrrrr
0,굿 게임이 고전적이지만 재미있어요 ㅎㅎ
0,옛추억 새록새록 영변좀주세용
0,갸꿀잼!
0,good
0,껭껭
0,그래서 그런데 그렇군 그래그래
0,인생게임 ㅋㅋ
0,굿
0,심플하게 잘만들었네요
0,굳
0,팬임 처음나왓을때부터 햇음
0,다양한 사냥터좀 부탁드립니다
0,영웅변신 하나 주세요^^
0,습관 같은거^^♥
0,굿
0,재미어요
0,재미있게
0,린저씨의 추억
0,추억의 게임 좋지 고객센타 운영시간좀 늘리면..... 공무원보다 일하는시간이 적네.......
0,좋아요
0,굿잡
0,굿
0,잼나요
0,최고
0,굿
0,참 매력적인 게임입니다^^ 전설변신 있으면 더욱 더 재미있겟네요^^ 롱런하는 린엠 되길 ^^
0,굳
0,하하
0,아주좋아요
0,최고의 게임이에요 질리언 1에 후구오 영웅템 하나만주세요
0,아주잼있어요
0,역시
0,리니지1같이 추억의 수렵 이벤트 한번 해요
0,여전히 흥미로운 추억
0,굿
0,빨템좀주세요 제발
0,굿
0,이만한 게임이 없네 ㅋ
0,이이상없다
0,굳
0,나름재밋는게임
0,아주 재밌어요^^
0,제미 잇어요
0,너무재미있어요 옛날생각이나네요
0,컴퓨터로 연결해서 하니까 훨 편하네요 톡히 자동사냥ㅋㅋ
0,재미있는게임 강력추천합니다
0,진짜 아인만 아니면 이만한거 없는데 근데 아인이 싼것도 아니고 하루 자동켜두면 순식간에 사라짐 푸쉬나 이벤트로 주는것도 크게 의미없음 아인 떨어지면 할수있는게없음 그냥 내가 사냥하는만큼 게임하는만큼 월 게임비 내고 게임한다고 생각 하면됨 근데 개인적으로 볼때 피시 리니지 예전 유료때보다 더 비싼것같음 고로 다른거임들 하세요
0,응 그렇게 욕할거면 게임 왜 하지.ㅋㅋ
0,구웃
0,화이팅
0,굿뜨
0,굿굿
0,추억이죠...
0,굳
0,좋습니다...ㅎㅎㅎㅎㅎㅎㅎㅎ
0,최고의 게임
0,굿
0,오픈 초반부터 플레이 중입니다 영변영인 좀 주세요 5계정하는데 하나없다는게 말입니까ㅠ
0,재미있음
0,열랩중
0,쩌는거지 뭐
0,굿
0,Gooooood
0,처음해보는데 색다른 재미가 있네요
0,나 뱀파줘라
0,리니지 장난이 아나야~~ㅋㅋ ㅋㅋ 재밋죠
0,좋음
0,재미있네요
0,♡
0,득템좀하게 해주세요
0,이게 개임이냐 도박이지 전부 빠징고아님 즉석복권이냐
0,안녕
0,좋아요
0,잼나요
0,굿
0,굿
0,다들 재밌게하면서 별 한개주지마 이놈들아
0,오늘게임할라하는데안되요
0,소과금으로 잼 있게 하고있습니다~
0,인생게임
0,굿
0,굿
0,과거추억
0,게임하나는 기가막히게 잘만듬..
0,갑자기 계정이 초기화 되면서 구글 눌럿는데 로그인이 안되네요 빠른 해결 부탁드립니다
0,사랑해요
0,개돼지굿
0,"접고 접어도 계속 돌아옵니다,,,"
0,별5개 드립니다 저도 영변좀 주세요
0,갓겜
0,좋아요
0,좋아요
0,돈 많은사람들 모여라
0,최고!
0,굿
0,그냥좋음
0,재밋어요
0,굳
0,재미있어요..옛날생각으로~~
0,영인좀 주세요...
0,긋~!
0,Ok
0,돈먹는 하마 ㅋㅋ
0,교환시스템 언제 가능합니까? 할것도많아 즐겨합니다
0,케쉬템유도가 지나침
0,기대 그 이상
0,게임하고시은대안들어가네요
0,굿
0,재미남
0,재미는있음
0,아주재미가집니다ㅎㅎㅎ과금유도만 빼고요
0,전화번호가 바꼈는데 어떻게 인증해야되는지요?
0,게임굿
0,넘스릴있고 재미있어요
0,안해
0,내 삶의 휴식
0,택진이형짱!
0,재미나네요
0,영웅변신
0,개꿀잼ㅋㅋ
0,여윽시망작
0,소과금 으로 하면 잼있다 중독성 있음
0,사랑해요 리니지 멋지게 같이 가보자
0,재미있게 하고 있습니다~~ 나름 템운도 좋고 기분좋게 하고 있구요~~
0,정말 재밌다. 대박ㄷㄷㄷ
0,재미나용
0,"과금문제만 쫌만 저렴하게해주시고, 기존캐릭터 경험치 합산 이벤트 부탁드립니다. 지금 암기 키우는데 요정한테 먹이고 싶어요"
0,중독입니다
0,아직까지 여기에 돈 쳐바르는 흑우들 없제?
0,잼나요^^
0,꿀좸 ㅋㅋ
0,추억의 향수게임 진짜잘만들고 고전게임좋아합니다 수십년동안할수있는데 아인하사드만없애주세요 ㅜ열심잘하고있는데 과금이지처요...언제가는없애질꺼라 믿어요 많은유저가 아인하사드없애는거에 기다리고있어요 평올5점드려요
0,리니지m에 접속할려고하니 9월 29일에 결제 취소가 엄청 많던데 비정상적인 행위라고 접속 제한이 걸려있네요 제가 접속도 결제한적도 없고 취소한적두없는데 이런경우는 어떻게해야할지 답변부탁드립니다
0,오늘 새벽에 5만5천원 드다페키지샀는데 다이야는들어왔는데 상자가없습니다 확인좀 부탁드려요
0,환불요청이요금방구매한거입니다
0,노트8로 게임하는데 중간에계속 화면이잠깁니다 어떻게해야하나요
0,굿
0,잼나요
0,굳
0,좋아요
0,현질유도만 빼면 졸잼 린엠 2 해야지 이제
0,재미있는겜입니다.
0,"네....재밌네요......,,,"
0,드슬좀주세요
0,재미있어요
0,좋아요
0,소케주세요
0,정말 재밌긴 합니다. 하지만 무과금으로 게임을 즐기는건 불가능에 가깝다고 봅니다. 호기심 생겨서 하고 싶으신 분들은 절대 하지 마세요. 최소 월 5만원은 질러야 가축 취급 겨우 받습니다. 물론 유료 악세사리나 변신 인형이 어느정도 갖추어졌다는 전제 하에 월 5만원입니다. 지금 처음부터 시작해서 사람 구실 하시려면 아무리못해도 100장 이상은 생각하셔야 합니다.
0,어째꺼나일번
0,아주아주 많이 좋아요
0,무과금 충분히 가능 / 욕하는 애들 대부분 인내심 바닥
0,"ㅌㅈ.ㄱ. ㄴ,시장조사 ㄴㅈㅂ,ㅅㄱㄱ ㅈ"
0,심심풀이로 하기에는 너무 중독되요
0,굿
0,템좀주세요
0,그래도 재밋다
0,와우
0,현존최고의게임
0,걍 적당히 즐기면서 하면 괜찮은데
0,개 굿 택진이형 화이링 나다이야줘1억다이야ㅋㅋ 정말 획기적이고 어마어마한 모험의 이야기 게임이지만 다야없이 갬하기넘힘듬 다야줘 형
0,잼네요 ㅎㅎㅎㅎㅎㅎ
0,현질최강
0,돈있으면 강해진다는 자본시장의 원리를 제대로 느끼게 해주는 좋은 게임 입니다.
0,제미
0,Play 프로텍트 인증에서 넘어가지 않네여 업데이트가 안되서 재설치 하려고 하였지만 마찮가지네여 기종은 G7 입니다
0,굿
0,좋아요
0,현질만 않하면 참 재밌는데..
0,업데이트 안대여 다운로드 대기중....ㅡㅡ
0,굿
0,굿굿
0,~홧팅~
0,해보셈
0,감사합니다
0,영웅하나만주세요
0,아직잘모르겠네요 시작한지얼마안돼서
0,좋음
0,굿
0,사행성의 끝판이다 유저돈 갈취할려고 템 만들어 판다...
0,또 하나의 리니지
0,최고에요
0,리니지1의 재미를 고스라니 담고도 스마트한 또 다른 리니지!!
0,졸잼임
0,무과금할거면 시작도 안하는게 재밋음
0,현질 짱....ㅋㅋ
0,영변 나왔으니 별 다섯개줌 ㅋ
0,현존최적
0,무과금으로하면 재밌음.
0,잼나요
0,개꿀잼 게임
0,좋아요
0,로노농
0,최고의 빠찡고
0,영변좀주세요 실패만해요 합성..
0,역쉬 최고임 ㅎ
0,좋음
0,ㅈ 같음
0,넘재밋음
0,좋음
0,환불방법좀요....경찰서에가야되나요?
0,택진이형님 멍꿀이되겠습니다 도와주세요
0,기존번호 폰이망가져서 새폰으로했는데 번호도 바꾼건데 게임인증하려면 기존 번호인증하라는데.. 고쳐서 들어가야하나요 ㅋ
0,이만한 게임은 없다
0,현질만빼면 최고의게임
0,조음???
0,좋음
0,왜 계정찾으니까 예전 전화번호로 인증번호가 가요?
0,dd
0,굿
0,축캐되어라
0,추억의 게임
0,그냥
0,잼나네요~^^
0,좋아요
0,좋아요 굿굿굿
0,아하세요~열심히 월급받으면 넣어드릴게요
0,Tt
0,재미있네요..
0,돈돈돈
0,Ssssssss
0,굿
0,좋네용
0,Good
0,정말 재밌습니다..............
0,재미는 확실히 보장 되는 게임 역시 nc다 그러나 너무 많은 현질 유도의 컨텐츠가 많다 핵과금러들만 재미보는 게임으로 치우치는 경향이 많다
0,내가 한 rpg겜중 가장 재밌다
0,잼있음
0,레전드 오브 리니지m
0,노잼
0,서버를잘못선택했는데 다이아환불좀해주세요 판도라06 핑크워리어
0,전설좀 줘라
0,최고의 RPG
0,오우나잇 고고고고고
0,감사합니다
0,재밋음
0,렉이네요..사랑합니다nc
0,굿
0,ㅎㅎㅎㅎㅎㅎ 소소하게 하면 잼씀
0,조아여
0,짱
0,엔씨짱
0,굿
0,탄탄한 구성 좋아요
0,현질최강 게임
0,음 현질이빠이
0,중독됐어요
0,"./%,8,21131"
0,드슬이나오긴함?
0,아인만 고쳐주면 좋겠는데..
0,짱이야
0,대성공
0,이게임은 완벽한것같아요 컨텐츠도많고 옛날 향수도 나고..
0,좋아
0,재미짐
0,좋아요
0,존잼입니다
0,구~~우~~~웃
0,무과금러 금지게임
0,ㄱㄹ쎄
0,굿
0,좋아요
0,최고
0,재밌어여^^
0,굿
0,버카충!
0,재밌어요ㅎㅎ
0,아이템줘라
0,갓겜
0,너무좋아요 단점이 있다면 돌리면서 음악을 들을수 없다는점ㅠㅠ 그것만 빼면 완전 좋아요^^
0,굿
0,처음 해봐요ㅋ
0,Good
0,굿
0,재미있게 하고있어요
0,재밌네요
0,잼쓰
0,매우 재미있는 게임
0,추석잘보내세요 홧팅
0,아 왜 접속이 안되냐고 ㅡㅡ
0,좋아요°°
0,어려운 부분도 있지만 재밌네요!
0,굿
0,좋아요 근데 하지마세요
0,고ㅓ고고고고고
0,갬성게임
0,8 일 제 블로그를 ㅇ
0,지루하지않음
0,좋습니다 현금러들한테 ㅋ
0,Very nice game
0,굿
0,즐길수있는겜이됐으면ᆢᆢᆢ
0,말이 필요없는 게임
0,굿
0,재미져 ㅎㅎ
0,짱
0,굿!
0,뀨 나름 잼씀
0,영변다시뽑기후 취소를 누르니 영변뽑은것도 희귀4장도 모두사라졌어요ㅠ 오류발생입니다ㅠ
0,재밋음
0,재미 있네요
0,해봐 인생 쫑나니깐
0,너무잼있어요
0,역시 추억의 리니지!!
0,개돼지가되겠습니다
0,할수록 기대되는 플레이 게임
0,죄송
0,역시 리니지
0,굿럭
0,대박!!! 꿀잼 겨환은 안대지만 꿀꿀!!!! 대바기
0,역시 엔씨 최고의게임
0,개꿀잼
0,굿
0,재미잇고 능력에 맞는 과금을 한다면 충분한 취미생활로 즐길수있습니다
0,이만한 겜이 없음.. 욕은 욕대로 먹지만...
0,굿모닝
0,굿?
0,재미있어요
0,굿
0,넘잼잇음용
0,zzz
0,업데이트 안되요
0,게임완성도는 어느게임과도 비교할수없을정도로 훌륭합니다 하지만 과금을하지않으면 게임플레이 진행이 불가능합니다.
0,굿
0,지루지루
0,꿀잼
0,재미져
0,내인생 최고의 게임
0,굿
0,존잼
0,달려
0,개돼지처럼 돈쓰게해줘서 고맙습니다
0,굿
0,재미있어요
0,잼나는데 현질을 넘 많이 요구하지마세요.강화등에서 넘 많이 실패하니 짜증도 많이 나는군요.
0,영변.영인..확률넘낮음... 돈없음겜못함
0,마약
0,정말재미있어요
0,굿
0,혹시 출석체크로 받는 귀고리 같은거 동시에 못끼는줄 모르고 장착햇는데 복귀해줄수잇나요?
0,좀줘라뭐가됐든 제길 정말 내가진건알겠는데 좀줄때됐다
0,갓
0,Play Good game
0,닥치고 겜해 개조하
0,굿
0,중학교때시절로갑니다
0,꿀잼
0,완성도 높은 게임
0,별다섯 영변줘요
0,굳
0,재미있는 게임입니다
0,추억의 pc 게임을 모바일로
0,아템 드랍 늘려주시죠
0,당연최고의 께임 입니다
0,가즈아
0,영웅템좀...
0,좋아요
0,돈먹는게임
0,어떤사람이 놀기에 좋기도하고 나쁘기도하고 절제력 부족하신분은 적극비추합니다
0,에휴~
0,굿
